"payer_id","activity_code","coverage_score"
"E001","B31-5820-00199-01",0.1250
"INS137","11.02",0.8949
"INS137","1202-260701-1112",1.0000
"INS026","86709",1.0000
"INS018","74181",0.0000
"INS044","81001",1.0000
"INS137","74181",1.0000
"INS013","85025",0.3007
"INS137","82308",0.0000
"INS139","85025",0.5455
"E001","J07-3979-04240-01",0.0000
"INS038","76830",0.5238
"INS002","1007-140501-0151",0.0000
"E001","K32-3064-04692-01",0.0000
"E001","49565",1.0000
"E001","87324",0.7733
"INS017","73218",1.0000
"INS017","88312",0.6667
"INS013","84436",0.5361
"E001","A78-4427-00725-01",0.5882
"E001","J58-3729-04900-01",0.0000
"E001","N65-1052-03760-01",0.0000
"E001","4-01",0.0000
"INS002","84443",1.0000
"INS026","87807",0.0000
"SF0051","A6257",1.0000
"INS012","72040",1.0000
"INS008","76641",1.0000
"INS137","86901",1.0000
"INS013","71046",0.0938
"E001","M08-7943-02233-01",0.6735
"INS022","9",1.0000
"INS001","0281-128401-0151",1.0000
"INS001","0071-155202-1171",0.0000
"E001","L79-1023-08723-02",1.0000
"INS001","86706",1.0000
"INS019","82570",0.3871
"E001","B62-2849-02488-01",1.0000
"INS002","82784",1.0000
"INS038","17.24",0.0000
"INS042","88305",1.0000
"INS026","0137-268402-1451",0.0000
"INS001","6727-948101-0431",0.3333
"INS038","77073",0.0000
"E001","V30-9459-05777-01",0.2424
"INS026","87209",0.6051
"INS026","S1015",1.0000
"INS010","0796-151702-0221",1.0000
"INS012","84305",0.0000
"INS084","83036",0.4737
"INS038","84460",0.9444
"E001","72142",1.0000
"INS002","87340",1.0000
"INS013","93306",1.0000
"INS015","73221",0.3333
"INS026","82947",0.7954
"SF0051","96361",0.0000
"E001","U12-D233-15572-01",0.0000
"INS137","77081",1.0000
"E001","72070",0.2347
"E001","A94-4543-02253-01",0.1803
"INS026","84132",0.8091
"INS026","0252-149901-0432",0.2857
"INS005","82784",0.0000
"SP0026","87177",0.2778
"E001","G93-1600-03848-01",0.2000
"INS033","76830",1.0000
"INS017","0248-122107-1021",0.6667
"INS013","84155",0.0000
"E001","B08-7716-07588-01",0.0000
"INS026","85652",0.3750
"INS010","96366",1.0000
"SF0051","17.24",0.8889
"INS001","0248-122107-1021",0.6667
"INS033","80076",1.0000
"INS026","84702",0.9556
"INS001","84466",1.0000
"INS008","0006-106607-1161",1.0000
"INS010","82607",1.0000
"INS033","84146",1.0000
"E001","EG3-A382-10913-02",0.0000
"INS010","84436",1.0000
"E001","85018",0.2537
"INS013","76641",1.0000
"INS002","0943-135923-0401",0.0000
"E001","B78-3249-03756-01",1.0000
"E001","J45-1780-00307-01",0.3684
"INS001","92250",0.6800
"INS022","86431",1.0000
"INS001","77002",1.0000
"E001","054171",0.0000
"INS008","83721",1.0000
"INS005","85652",0.6923
"E001","K37-3713-00293-01",0.5844
"E001","DC5-A537-05791-02",0.6667
"INS001","0993-197503-1023",0.0000
"INS084","84481",1.0000
"INS026","82746",0.6447
"INS002","95911",1.0000
"E001","96374",0.8475
"INS001","0070-108102-1161",1.0000
"E001","H68-0448-00522-01",0.2556
"INS013","73070",0.0000
"E001","12011",1.0000
"INS008","11",0.8147
"INS013","0170-009201-1021",1.0000
"E001","I67-1104-00729-01",0.5647
"E001","B46-0439-00939-01",0.0000
"E001","DERM-095",1.0000
"E001","H95-A356-02568-01",0.4799
"E001","11404",0.2222
"INS017","0063-371603-1021",0.0000
"E001","94070",0.4615
"INS038","86738",0.0000
"E001","084172",0.0000
"INS012","71260",1.0000
"INS010","97110",0.5484
"INS137","73562",0.5000
"INS026","73721",0.6875
"INS038","83721",1.0000
"INS010","86235",1.0000
"INS013","87046",0.6667
"INS024","96372",1.0000
"E001","E40-A159-10678-01",1.0000
"INS001","A6216",1.0000
"E001","96366",0.5709
"INS010","92567",1.0000
"E001","82947",0.7173
"INS137","61.01",0.6000
"E001","21113",0.0000
"INS005","0005-150407-1172",0.0000
"E001","DERM-070",1.0000
"E001","86008",0.8947
"INS012","81002",1.0000
"INS024","72100",1.0000
"INS001","82565",0.6072
"INS012","93970",1.0000
"SF0051","84460",0.7163
"INS001","87205",0.0000
"E001","11406",0.2353
"INS047","86140",1.0000
"INS008","88342",1.0000
"INS013","82607",0.2151
"E001","G93-8933-04177-03",0.4000
"E001","A95-7744-08330-02",0.4000
"E001","Y06-8876-06654-02",1.0000
"INS137","0135-206604-1021",1.0000
"E001","J45-2489-07405-01",0.0000
"E001","C81-6076-06271-01",0.6197
"INS001","97811",0.5417
"INS001","73030",0.3333
"INS137","86850",1.0000
"INS026","82565",0.8548
"INS001","82043",0.7706
"SF0051","0035-168602-1022",1.0000
"INS013","45380",1.0000
"INS002","0244-139601-0151",1.0000
"INS014","0186-143701-0062",0.0000
"E001","67121",0.3333
"INS008","84153",1.0000
"INS017","73030",0.5000
"E001","82465",0.4589
"E001","I75-0375-02235-02",0.4182
"E001","72120",0.7083
"INS137","3735-150701-0391",0.0000
"E001","97164",0.6515
"E001","31231",0.3703
"INS038","0336-447501-1131",1.0000
"INS015","84450",0.5000
"INS001","74181",1.0000
"E001","E40-8594-07289-02",1.0000
"E001","87556",0.7978
"E001","I59-2735-01668-01",0.9704
"INS013","82465",0.5294
"INS022","90460",1.0000
"E001","73564",0.6265
"INS001","90834",0.3000
"INS010","6755-949201-4571",1.0000
"INS005","84132",0.3462
"INS137","87623",0.0000
"INS010","86803",1.0000
"E001","J45-1718-02819-01",0.0000
"E001","061502",0.0000
"E001","041202",0.0000
"E001","DERM-084",1.0000
"E001","96000",0.0000
"INS026","4235-185915-1171",0.5714
"INS013","0444-176502-1381",0.0000
"INS008","71045",1.0000
"INS137","76805",1.0000
"INS001","96360",1.0000
"INS013","82533",1.0000
"INS008","73221",1.0000
"INS022","97140",0.3333
"E001","92550",1.0000
"INS019","87880",0.2727
"INS137","85598",1.0000
"E001","84154",0.5294
"INS137","82540",1.0000
"INS026","86701",1.0000
"INS137","5565-854001-1131",0.5833
"INS012","73560",0.3500
"INS018","82565",0.1429
"INS012","0063-371605-1022",0.0000
"INS001","94642",0.6250
"INS137","86671",0.0000
"INS001","A7000",1.0000
"INS012","A4649",1.0000
"E001","O62-0025-05154-01",0.9228
"INS026","65",0.0000
"E001","23103",1.0000
"E001","A58-1079-05161-01",0.0000
"E001","A96-2493-00105-01",0.0000
"E001","114131",1.0000
"INS024","84460",0.4615
"E001","90832",0.5758
"INS017","88342",1.0000
"INS026","0031-187502-0151",0.0000
"E001","51741",0.5319
"INS012","10.02",0.0000
"INS013","88305",1.0000
"E001","H37-2807-03044-01",1.0000
"E001","H21-4921-00783-01",1.0000
"INS010","1738-111911-1007",1.0000
"E001","83700",1.0000
"E001","C81-1091-03101-01",0.6667
"E001","EM0-A371-10943-01",0.6663
"INS005","76830",1.0000
"INS001","84207",0.2917
"INS019","85025",0.8455
"INS026","73521",0.8182
"INS026","A9999",1.0000
"E001","29111",0.0000
"E001","93880",0.4034
"E001","H92-3496-02958-01",0.6724
"INS012","86762",1.0000
"INS137","76801",1.0000
"INS008","0188-135907-2441",0.5000
"INS012","83520",0.4286
"E001","70496",1.0000
"INS012","A4657",1.0000
"INS019","82043",1.0000
"E001","F61-5418-05766-02",0.0000
"E001","C53-0484-03037-01",0.0000
"E001","N01-1868-03134-01",0.2195
"E001","81256",0.2500
"INS026","73140",1.0000
"E001","I75-5964-06163-01",1.0000
"INS017","85732",0.0000
"SF0051","J7120",1.0000
"E001","G93-0504-00576-01",0.5385
"E001","G45-2801-03248-01",0.7368
"INS001","5252-187505-0151",0.2632
"SP0026","83036",0.0000
"E001","H77-3137-03758-01",0.5000
"E001","96373",0.0000
"INS001","85018",0.0000
"INS013","76700",1.0000
"INS038","83690",1.0000
"INS012","J7040",1.0000
"INS001","2104-378501-0393",0.0000
"E001","B08-7458-05965-01",0.5500
"INS010","0240-223402-1171",1.0000
"SF0051","83001",0.6471
"INS008","85045",1.0000
"INS013","90473",1.0000
"INS015","82607",0.0000
"INS012","0005-119805-1172",1.0000
"INS026","0027-149905-2231",1.0000
"E001","51798",0.5294
"E001","C83-5340-00305-01",0.7097
"E001","104103",0.0000
"INS019","85660",1.0000
"E001","H77-1491-01969-01",0.4000
"INS001","64615",0.0000
"INS137","0397-107704-0801",0.5000
"INS014","91065",0.0000
"E001","76857",0.5148
"INS051","87340",1.0000
"INS137","73090",0.0000
"E001","235330",0.0980
"E001","74176",0.9074
"INS040","87209",0.0000
"INS137","83721",0.9371
"INS012","73564",1.0000
"INS015","73030",0.0000
"INS026","70220",1.0000
"INS026","0321-172806-1171",0.0000
"E001","014231",0.0000
"INS038","10",0.0000
"INS013","83516",0.5190
"INS137","84436",0.6226
"INS137","6739-216602-0511",1.0000
"E001","83615",0.2514
"INS012","84100",0.0000
"INS012","29827",1.0000
"INS028","83516",0.0000
"E001","Y06-8878-08777-02",1.0000
"INS001","84132",0.6667
"INS026","83993",0.2665
"E001","N65-0187-01181-01",1.0000
"INS013","85045",1.0000
"INS134","97530",0.3889
"E001","30300",0.0000
"INS005","87275",0.2000
"INS017","83540",0.7593
"E001","72081",0.4984
"INS026","1516-107904-1111",0.0000
"INS137","74230",1.0000
"INS019","84156",0.3049
"E001","73660",0.7300
"SF0051","82565",0.5533
"INS001","45380",1.0000
"E001","G11-2932-03409-01",0.0000
"E001","A53-2801-03248-01",0.2857
"INS017","2569-248001-0391",1.0000
"INS002","83090",1.0000
"INS137","73221",0.9375
"INS137","10.02",0.8214
"INS026","87880",0.5000
"INS042","90460",1.0000
"INS008","86301",1.0000
"E001","16109",0.5714
"INS017","73560",0.3158
"E001","D86-1376-01785-01",1.0000
"E001","E40-B893-13936-01",0.5679
"E001","L88-5151-05757-01",0.3243
"E001","82805",0.4954
"INS139","83993",0.0000
"INS014","9",1.0000
"INS014","11",1.0000
"INS012","0186-127401-0852",1.0000
"INS013","82565",0.5829
"INS010","88174",1.0000
"E001","91111",0.1325
"INS008","86038",0.8254
"INS013","17110",1.0000
"INS012","73120",0.0000
"E001","DEN-080",1.0000
"SF0051","84132",0.6667
"INS009","90474",0.4286
"INS001","83921",0.6923
"E001","82550",0.2813
"E001","B08-7716-07588-02",0.0000
"INS013","72100",0.8621
"INS051","86480",1.0000
"INS038","1720-123325-0511",1.0000
"E001","96360",0.5761
"E001","F91-1624-03499-01",0.4830
"INS013","88142",0.7273
"E001","84295",0.8199
"E001","K54-2727-03227-01",0.3421
"INS008","0189-260701-0831",0.0000
"INS015","84480",0.0000
"INS001","84154",1.0000
"E001","E74-0062-05546-02",0.0000
"E001","061501",0.0000
"INS017","4061-375703-0391",0.0000
"INS013","29882",1.0000
"E001","A54-0245-01399-01",0.4040
"E001","21012",1.0000
"E001","27201",0.5000
"INS137","4573-845201-4361",1.0000
"INS019","96372",0.4615
"E001","01701",1.0000
"INS005","72170",0.1818
"INS019","83001",0.6471
"INS001","71260",1.0000
"INS015","11.02",0.0000
"INS137","84403",0.7926
"E001","L88-5151-05757-02",0.1594
"E001","A54-4708-01079-01",0.5745
"INS038","84403",0.3333
"INS012","93971",0.0000
"INS019","0031-128401-0151",0.0000
"E001","82085",0.1745
"SF0051","2027-560102-1001",0.5000
"INS019","80074",0.2727
"INS012","86870",0.0000
"E001","H77-0556-04774-01",0.4342
"INS002","73221",1.0000
"INS010","81373",1.0000
"E001","73030",0.7192
"INS026","0619-149914-0741",0.8000
"INS012","0070-108102-1161",1.0000
"E001","82043",0.7475
"INS026","0005-136504-1021",1.0000
"E001","26101",0.7692
"INS137","62323",1.0000
"INS017","86140",0.7544
"INS013","87177",0.3438
"INS013","73000",0.0000
"INS012","86706",0.0000
"INS012","29130",0.4000
"INS007","84443",1.0000
"INS033","86160",0.0000
"INS028","82565",0.5385
"E001","72131",0.7311
"INS012","0219-123702-1381",1.0000
"E001","L96-5311-04865-01",1.0000
"INS002","A4628",1.0000
"INS010","93784",1.0000
"INS026","17.25",0.0000
"E001","DEN-032",1.0000
"E001","B28-7160-04308-01",1.0000
"E001","73070",0.5376
"INS012","90460",1.0000
"E001","93971",0.2791
"E001","34111",1.0000
"INS026","1481-533201-0151",1.0000
"INS137","74176",1.0000
"INS015","77072",0.0000
"INS005","72125",1.0000
"INS019","76881",0.2727
"E001","87591",0.6667
"INS026","77080",0.5500
"INS012","83540",0.7941
"INS026","97010",1.0000
"E001","G98-2574-04272-01",0.4286
"SF0051","84702",1.0000
"INS012","87624",1.0000
"E001","J44-3930-00638-01",0.5882
"INS008","0252-149901-0432",1.0000
"E001","82103",0.2832
"E001","72133",1.0000
"E001","N37-7055-04533-01",0.6038
"INS019","85730",0.9091
"E001","K34-0869-01106-02",0.2378
"INS008","86225",0.9200
"E001","H07-7236-07231-01",0.5802
"INS012","1400-777701-1131",0.6000
"INS137","87340",0.6800
"INS022","84480",0.0000
"INS010","5659-863101-3871",0.0000
"E001","86235",0.4760
"INS019","1512-398905-1021",1.0000
"INS012","0005-225601-1172",0.0000
"SF0051","A4332",1.0000
"INS017","86357",0.6818
"INS024","87260",1.0000
"INS013","91065",0.4038
"INS027","15",0.0000
"INS137","3735-640409-1021",1.0000
"INS005","82550",1.0000
"INS026","2066-657901-0141",1.0000
"INS017","86480",0.0435
"INS008","86160",0.4419
"INS013","86146",0.6623
"INS134","76700",1.0000
"INS010","76882",0.5000
"INS007","97140",0.0000
"INS001","74230",0.0000
"INS038","Gastro PKG9",1.0000
"INS008","76775",1.0000
"INS137","87280",0.2069
"INS137","83516",0.6889
"INS026","88342",1.0000
"E001","97131",0.0935
"E001","H88-2051-02496-02",0.0000
"E001","93332",0.1871
"INS013","82525",1.0000
"INS002","97161",1.0000
"E001","J38-6179-06365-01",0.3333
"E001","71271",1.0000
"E001","92133",0.6113
"E001","I68-2213-03685-01",0.3333
"INS137","0188-135907-2441",1.0000
"INS008","Botox - UF",1.0000
"E001","A91-2740-03232-01",1.0000
"E001","FR6-0738-00862-02",0.7674
"E001","C12-0571-01675-01",0.4500
"INS026","0002-266302-1001",0.0000
"E001","081801",0.0000
"INS015","76700",0.0000
"E001","96372",0.7302
"INS017","84460",0.7101
"INS013","7367-180411-0432",1.0000
"E001","F88-2193-02572-01",0.0000
"INS137","84560",1.0000
"INS137","69210",0.7742
"INS137","0188-232401-0391",0.5000
"E001","N37-6630-05270-01",0.0000
"INS012","80048",0.0000
"INS137","82310",0.5549
"E001","S33-9332-09400-01",0.0000
"INS019","72141",0.3333
"INS033","83516",0.0000
"E001","FT0-C009-02829-01",0.0000
"SF0051","83036",0.6433
"INS137","86870",1.0000
"E001","A54-4708-01079-02",0.0000
"INS012","95812",0.0000
"INS137","80177",0.0000
"INS012","20605",0.0000
"INS010","0336-469501-0801",1.0000
"INS001","83993",0.5349
"INS013","83520",0.3333
"INS033","82785",0.0000
"E001","71260",0.6897
"INS017","91065",0.7500
"SF0051","97140",0.6434
"INS026","64640",0.0000
"INS014","83516",0.1404
"E001","B97-1331-01701-01",1.0000
"INS034","87280",0.0000
"E001","E93-4075-03669-01",0.0000
"INS017","87340",0.3000
"INS005","86431",0.6538
"E001","22902",1.0000
"INS013","46600",1.0000
"SF0051","0248-122107-1021",1.0000
"INS001","0281-187603-0152",0.5000
"INS013","85652",1.0000
"INS019","17110",0.0000
"INS013","87276",0.2222
"INS028","73521",1.0000
"INS013","1554-265601-1022",1.0000
"SP0026","84450",0.8000
"INS012","70496",1.0000
"E001","23601",0.9693
"INS012","74183",1.0000
"INS137","86140",0.7937
"INS012","85730",0.0386
"INS007","90461",1.0000
"INS137","0207-214402-0151",0.0000
"E001","23122",0.0000
"INS019","5659-863101-3871",1.0000
"INS012","80051",0.7378
"E001","M70-1647-05721-01",0.0000
"INS026","0444-176502-1381",0.3636
"INS024","0135-142903-1112",1.0000
"INS026","2736-647201-3862",1.0000
"INS010","29882",1.0000
"E001","I75-5964-06161-01",0.7014
"E001","66259",0.0000
"INS010","82150",0.0000
"INS137","5939-640405-1631",0.0000
"INS002","96374",1.0000
"INS001","93000",0.6979
"E001","23312",0.5472
"E001","F72-3994-07613-04",0.7045
"INS019","87181",1.0000
"INS002","97140",0.3333
"INS026","84425",0.4571
"INS013","84520",0.0000
"E001","86800",0.3286
"INS026","76942",0.6667
"E001","94004",1.0000
"E001","84133",0.1667
"E001","A37-3831-01790-01",1.0000
"E001","72141",0.7641
"INS014","83993",0.4231
"INS014","84460",0.5918
"INS013","83525",0.5094
"E001","96136",0.0000
"INS001","84681",0.8182
"INS026","1291-170801-1161",0.0000
"INS012","2161-242802-0802",1.0000
"INS137","29881",1.0000
"E001","97112",0.5204
"INS001","1838-538801-1021",0.1481
"E001","98",0.0000
"INS009","1400-284703-0862",0.0000
"INS035","86225",0.8824
"E001","K39-2955-00520-02",0.4749
"E001","H21-7470-04176-01",0.0000
"E001","01901",0.2315
"INS012","0069-195307-1131",0.7273
"INS002","4267-234502-1172",1.0000
"INS026","0397-107704-0801",1.0000
"INS033","92552",0.0000
"E001","M34-4576-01786-01",0.3636
"INS038","6563-935601-2922",0.0000
"INS022","83735",0.0000
"E001","A49-3401-03614-01",0.6389
"INS033","84402",1.0000
"INS008","82977",0.4884
"INS001","84153",0.7917
"INS026","0186-140201-1451",0.0000
"INS137","0090-260702-0551",0.7500
"INS026","84403",0.5635
"E001","B97-1416-01883-01",0.8500
"E001","71275",0.8974
"INS137","15",0.6180
"INS012","89060",0.3333
"E001","74178",0.9099
"E001","C80-4808-04652-01",0.5000
"INS002","83721",1.0000
"INS026","SL-001",1.0000
"E001","111201",0.0000
"E001","86705",0.5405
"INS026","84443",0.8627
"E001","80671",1.0000
"INS012","15",0.5758
"E001","G22-0816-01955-01",1.0000
"SP0026","82565",0.2353
"E001","72339",0.4286
"INS017","76536",1.0000
"INS026","95886",0.6471
"INS019","86431",1.0000
"E001","11056",0.0690
"INS005","72148",0.5000
"INS007","84439",1.0000
"E001","G93-1464-01938-01",0.6875
"INS026","97165",0.5000
"INS019","86146",0.8000
"INS012","82550",0.5329
"E001","B62-0326-02991-01",0.0000
"INS008","84439",0.6154
"INS028","82306",1.0000
"E001","H95-C806-16003-01",1.0000
"INS026","5038-654301-1022",0.0000
"E001","U90-7991-05180-04",0.3520
"E001","P18-6597-04970-01",0.4914
"INS137","72082",0.0000
"INS017","73660",1.0000
"INS005","97530",0.5667
"INS001","43239",0.8750
"E001","G93-0056-05601-01",0.6094
"INS022","84075",0.5652
"INS019","83993",0.3390
"INS008","84156",0.6512
"INS137","E1399",1.0000
"INS019","90460",1.0000
"INS010","82105",0.0000
"E001","36430",0.3333
"INS017","30901",0.5000
"INS017","83002",1.0000
"INS137","83935",1.0000
"INS010","84403",1.0000
"INS014","83721",1.0000
"E001","T61-8513-08398-01",1.0000
"E001","B48-5805-06034-01",0.5000
"INS024","82274",0.8684
"INS002","0137-268402-1451",1.0000
"INS022","80051",1.0000
"E001","B48-4794-04830-01",0.5273
"INS014","15",1.0000
"E001","A23-2934-03404-01",0.0000
"E001","71209",1.0000
"INS014","97161",1.0000
"INS017","20610",0.8000
"INS013","6116-385203-1131",1.0000
"SF0051","82274",1.0000
"E001","I00-0941-05377-01",0.4545
"E001","86880",0.6604
"INS017","86146",0.0000
"INS007","84403",1.0000
"E001","AG6-2622-07503-02",1.0000
"INS005","72100",0.3571
"INS012","84481",0.9103
"INS013","84439",0.4198
"E001","A4649",0.1111
"INS042","83001",0.0000
"INS044","A4620",0.0000
"INS008","84702",0.5455
"INS002","82565",1.0000
"E001","76912",1.0000
"INS010","73030",0.3333
"E001","95885",0.0000
"E001","84080",0.2118
"INS026","6365-657902-0141",1.0000
"E001","11111",0.8291
"E001","N01-4928-03510-01",0.5287
"INS013","85732",0.6765
"INS012","87177",0.5667
"INS014","11441",1.0000
"E001","03001",0.7193
"INS019","0094-935213-1021",1.0000
"INS012","0031-124403-0151",0.0000
"INS001","90832",0.0000
"E001","H21-2693-00494-01",1.0000
"INS012","20600",0.4286
"E001","86200",0.7532
"E001","U90-4867-05178-01",1.0000
"E001","BA6-9282-06594-03",1.0000
"INS017","45331",1.0000
"INS008","2569-248001-0391",0.0000
"INS013","86803",0.7857
"E001","99282",0.6419
"INS137","82656",0.8966
"INS001","TNF MED",1.0000
"E001","94640",0.7859
"E001","H21-0867-01097-01",0.0000
"INS012","0027-128802-1971",1.0000
"E001","I75-2662-05111-01",0.2581
"E001","87206",0.9225
"E001","74160",0.8974
"E001","K35-5802-05073-02",0.3704
"INS001","0085-239201-0381",0.0000
"INS019","83615",1.0000
"INS038","86352",0.3333
"E001","86707",0.9000
"E001","L69-4652-05367-01",1.0000
"INS017","82785",1.0000
"INS012","86200",0.6316
"INS001","76830",0.7105
"INS017","80299",0.0000
"INS027","84450",1.0000
"INS017","0186-143701-0062",0.0000
"INS001","A4657",1.0000
"E001","73720",1.0000
"INS002","87880",0.3889
"INS017","87338",0.2947
"INS013","87804",0.0000
"INS012","87623",0.0000
"E001","I75-2572-02111-01",1.0000
"INS134","82565",0.0000
"INS017","96365",0.6000
"E001","90472",0.3614
"E001","99251",0.8342
"INS134","83516",0.0000
"INS015","80061",0.0000
"INS026","92511",0.7368
"E001","82248",0.7911
"INS002","20610",0.7143
"E001","81443",0.0000
"E001","83690",0.7101
"INS044","80076",0.5783
"INS010","73725",1.0000
"E001","42821",1.0000
"INS001","70551",0.8421
"INS014","1233-940401-1132",1.0000
"INS137","0619-621301-1451",0.0000
"E001","46020",1.0000
"INS018","86140",1.0000
"E001","B97-4867-05179-03",1.0000
"SF0051","81002",1.0000
"E001","84244",0.6312
"INS019","10.02",1.0000
"INS005","0414-203702-1971",0.0000
"INS019","90474",1.0000
"E001","99214",0.5175
"INS026","8157-959202-0152",1.0000
"E001","R29-1417-01887-01",0.0000
"INS012","95886",1.0000
"E001","F58-0475-02412-01",0.2566
"INS139","90471",1.0000
"E001","33135",0.9063
"E001","10005",1.0000
"E001","J58-B984-14031-01",1.0000
"E001","A64-5211-05543-01",0.9231
"E001","01802",0.5189
"E001","N93-5828-01119-01",0.3529
"INS010","80051",0.7500
"E001","A17-0591-00660-01",1.0000
"INS137","82306",0.9596
"INS001","86225",0.6220
"E001","H59-D438-05175-01",1.0000
"INS002","81002",1.0000
"INS013","95912",1.0000
"INS137","82955",0.0000
"INS137","0252-149901-0432",0.0000
"INS024","83036",1.0000
"INS137","82565",0.5204
"INS017","6138-390701-1021",0.0000
"INS026","E0780",1.0000
"INS137","1570-174601-1177",0.0000
"INS012","72170",0.5185
"INS008","5917-269001-1021",1.0000
"E001","25752",1.0000
"E001","M40-6364-04447-01",0.2000
"E001","33131",0.9153
"E001","Y26-5887-08634-02",0.3839
"INS012","92567",0.3529
"E001","25764",1.0000
"INS015","82947",0.1714
"E001","87880",0.5341
"INS005","86038",0.5357
"E001","A41-2063-02489-01",0.0000
"E001","H49-2962-00969-01",0.1667
"SF0051","65",1.0000
"INS035","11.02",0.2500
"INS010","86141",1.0000
"INS012","64493",1.0000
"E001","G93-1600-03847-01",0.6216
"INS017","84630",0.0000
"SF0051","88305",1.0000
"INS038","96365",0.0000
"INS017","0005-111001-0151",0.0000
"INS044","82607",1.0000
"INS137","A4215",1.0000
"INS019","73560",1.0000
"INS010","96372",0.8462
"INS013","71130",0.0000
"INS002","0006-106607-1161",1.0000
"INS137","84305",1.0000
"SP0026","87338",0.2778
"INS026","0070-124403-2571",0.0000
"INS018","11.02",0.2857
"E001","97022",0.4000
"INS002","72050",1.0000
"INS001","80069",0.8780
"INS137","3834-106618-1001",1.0000
"INS002","84144",1.0000
"INS026","0043-235201-1021",1.0000
"INS044","9",1.0000
"INS026","84307",0.0000
"INS012","88305",0.4667
"INS001","72170",0.2500
"INS044","84480",0.0000
"INS137","82728",0.5635
"E001","73721",0.6972
"INS012","76140",1.0000
"INS002","86235",0.8889
"E001","P19-9625-09832-02",0.0000
"E001","CW9-B270-04176-01",0.3077
"INS038","80061",0.7000
"INS026","83036",0.7006
"INS015","5917-888701-1131",0.2000
"E001","L91-5130-02327-02",0.4167
"INS010","90460",0.2500
"INS137","90472",1.0000
"INS026","8033-053401-2261",0.3125
"INS014","45380",1.0000
"E001","M40-6361-04441-01",0.8235
"INS001","0219-123702-1381",0.0000
"INS001","86431",0.9259
"E001","33141",0.9630
"INS137","73610",0.0000
"SF0051","86140",0.5063
"INS012","87220",1.0000
"INS012","86038",0.8324
"E001","054123",0.0000
"E001","73521",0.6507
"INS026","0096-130804-0151",0.0000
"INS137","86376",0.5854
"INS002","84403",1.0000
"INS019","86803",1.0000
"INS001","71045",1.0000
"E001","K38-1385-02357-01",0.0000
"INS002","0219-148801-0921",1.0000
"SP0026","83516",0.0000
"INS002","2139-128302-0651",0.0000
"INS040","83993",0.0000
"INS013","72190",0.0000
"E001","79602",0.5500
"INS022","80076",0.3409
"INS017","82977",0.0000
"E001","I72-2660-05114-01",0.5523
"INS026","2686-924601-0151",0.0000
"SF0051","0070-310402-1021",0.0000
"E001","L53-5322-04463-01",0.3750
"INS013","0553-364608-3681",0.5000
"INS012","87510",1.0000
"INS038","84436",0.0000
"INS019","65",0.0000
"E001","C08-0784-01357-01",0.4000
"E001","33145",1.0000
"INS001","1394-274301-0391",0.0000
"INS026","J7120",1.0000
"INS137","G0403",1.0000
"INS026","69210",0.3810
"INS001","92015",0.7600
"E001","H21-1198-01529-01",0.4000
"E001","H46-3685-04081-01",1.0000
"INS051","86803",1.0000
"INS024","1614-530502-0611",0.0000
"E001","014233",0.0000
"E001","87301",1.0000
"E001","O62-4867-05169-01",0.0000
"INS017","65",1.0000
"INS012","93306",1.0000
"E001","D54-6213-00606-01",1.0000
"INS001","96374",0.8529
"INS010","92507",0.0000
"INS019","20.09",0.1765
"INS012","90471",0.9114
"E001","84550",0.2664
"INS013","97533",1.0000
"E001","J45-5619-01796-01",0.8562
"E001","84478",0.6463
"INS005","0063-136007-1021",0.0000
"INS010","87276",1.0000
"E001","G11-1331-01697-01",1.0000
"INS005","15",0.6667
"INS001","81002",0.3182
"E001","16201",0.0000
"INS027","89051",0.2727
"INS017","0070-310402-1021",1.0000
"INS012","96375",1.0000
"INS026","83002",0.9011
"SF0051","83002",0.4545
"INS001","0435-189401-1113",0.0000
"E001","84146",0.6405
"E001","13219",0.1905
"E001","87209",0.6315
"INS026","82248",0.6098
"E001","M40-6360-04440-01",0.7660
"E001","G05-4021-13346-03",1.0000
"INS001","2063-111936-3351",0.2500
"E001","83883",0.5339
"INS001","84403",0.6400
"INS001","1614-530502-0612",0.0000
"INS019","84520",0.4074
"INS002","84460",0.8444
"INS137","84446",1.0000
"E001","76882",0.4116
"INS005","84550",0.5333
"E001","Q94-2081-02504-01",0.0000
"SF0051","9",1.0000
"INS001","75571",0.2353
"INS005","84450",0.4167
"INS005","90461",0.8182
"INS035","87070",1.0000
"INS026","70547",0.3846
"INS026","46600",0.5238
"E001","O28-1024-01322-01",1.0000
"INS022","77080",1.0000
"INS019","82306",1.0000
"INS001","A4554",1.0000
"INS134","87046",1.0000
"E001","70328",0.0000
"INS008","73521",0.0000
"INS026","2027-560102-1001",0.9091
"INS014","82310",0.0000
"E001","L58-2932-03410-01",0.0000
"SF0051","A6258",1.0000
"INS014","82728",0.5294
"INS010","0248-122107-1021",0.0000
"INS026","20611",0.7436
"E001","42702",0.4570
"INS001","97161",0.4706
"INS013","83718",1.0000
"INS018","86255",0.0000
"INS137","20600",1.0000
"INS006","80076",0.0000
"INS001","0219-143102-0392",0.0000
"E001","95012",0.6489
"INS017","86431",0.6765
"E001","L59-4796-04381-01",0.0000
"E001","86160",0.4817
"INS002","84402",1.0000
"E001","83540",0.3660
"INS010","86431",1.0000
"INS002","76882",0.5000
"INS024","73221",1.0000
"INS013","20600",1.0000
"INS010","15",0.5000
"INS137","5659-863101-3871",1.0000
