"payer_id","diagnosis_code","activity_code","pa_risk_score"
"E001","A09","DC5-A195-02166-02",0.0000
"E001","A09","DY0-B793-01887-02",0.0000
"E001","A09","E98-4614-03232-01",0.0000
"E001","A09","EM0-A371-10943-01",0.0000
"E001","A09","F15-6596-04308-02",0.0000
"E001","A09","F72-3994-07613-03",0.0000
"E001","A09","G05-3258-03784-01",0.0000
"E001","A09","G05-4021-13346-03",0.0000
"E001","A09","G05-7794-05178-02",0.0000
"E001","A09","G93-0504-00576-01",0.0000
"E001","A09","H21-0269-01884-01",0.0000
"E001","A09","H21-4013-04300-01",0.0000
"E001","A09","H21-4261-03760-01",0.0000
"E001","A09","H21-4745-02879-03",1.0000
"E001","A09","H21-4745-02881-01",0.0000
"E001","A09","H45-6844-04173-01",0.0000
"E001","A09","H46-4867-05181-01",0.0000
"E001","A09","H46-4891-05179-01",0.0000
"E001","A09","H77-9294-09448-01",1.0000
"E001","A09","H95-A652-10697-02",0.0000
"E001","A09","H95-B792-14066-02",0.0000
"E001","A09","I61-3220-01086-01",0.0000
"E001","A09","JQ9-0699-00779-02",0.0000
"E001","A09","K40-1551-04375-02",0.0000
"E001","A09","K40-4908-02836-01",0.0000
"E001","A09","K54-0972-01274-01",1.0000
"E001","A09","K57-4867-05178-01",0.0000
"E001","A09","KL4-5795-09115-02",0.0000
"E001","A09","L69-3174-01079-01",0.0000
"E001","A09","N37-8947-04176-03",0.0000
"E001","A09","O28-3871-04176-01",0.0000
"E001","A09","O62-0025-05154-01",0.0000
"E001","A09","O62-2809-00882-02",0.0000
"E001","A09","U90-7991-05180-04",0.0000
"E001","A09","W14-B876-13832-02",0.0000
"E001","A15.0","044161",0.0000
"E001","A15.0","86480",0.0000
"E001","A15.9","71046",0.0000
"E001","A15.9","73110",0.0000
"E001","A15.9","73120",0.0000
"E001","A15.9","80069",0.0000
"E001","A15.9","82247",0.0000
"E001","A15.9","82248",0.0000
"E001","A15.9","82330",0.0000
"E001","A15.9","82728",0.0000
"E001","A15.9","83516",0.0000
"E001","A15.9","83735",0.0000
"E001","A15.9","83970",0.0000
"E001","A15.9","84100",0.0000
"E001","A15.9","84450",0.0000
"E001","A15.9","84460",0.0000
"E001","A15.9","84550",0.0000
"E001","A15.9","85025",0.0000
"E001","A15.9","86039",0.0000
"E001","A15.9","86140",0.0000
"E001","A15.9","86200",0.0000
"E001","A15.9","86225",0.0000
"E001","A15.9","86235",0.0000
"E001","A15.9","86431",0.0000
"E001","A15.9","86480",0.0000
"E001","A15.9","86704",0.0000
"E001","A15.9","86706",0.0000
"E001","A15.9","86803",0.0000
"E001","A15.9","87340",0.0000
"E001","A15.9","87389",0.0000
"E001","A15.9","87517",0.0000
"E001","A15.9","99203",0.0000
"E001","A18.2","80061",0.0000
"E001","A18.2","80076",0.0000
"E001","A18.2","82565",0.0000
"E001","A18.2","82947",0.0000
"E001","A18.2","83721",0.0000
"E001","A18.2","84520",0.0000
"E001","A18.2","84550",0.0000
"E001","A18.2","99203",0.0000
"E001","A28.1","73130",0.0000
"E001","A28.1","76882",0.0000
"E001","A28.1","80053",0.0000
"E001","A28.1","85025",0.0000
"E001","A28.1","86140",0.0000
"E001","A28.1","90471",0.0000
"E001","A28.1","96365",0.0000
"E001","A28.1","96367",0.0000
"E001","A28.1","96372",0.0000
"E001","A28.1","96375",0.0000
"E001","A28.1","99203",0.0000
"E001","A28.1","99283",0.0000
"E001","A28.1","D75-0577-04852-01",0.0000
"E001","A28.1","D75-5148-05438-01",0.0000
"E001","A28.1","F15-6596-04308-02",0.0000
"E001","A28.1","G93-5627-01796-01",0.0000
"E001","A28.1","H21-2547-04308-01",0.0000
"E001","A28.1","L69-3943-00330-01",0.0000
"E001","A28.1","P14-0254-00333-01",0.0000
"E001","A31.9","71046",0.0000
"E001","A31.9","80053",0.0000
"E001","A31.9","85025",0.0000
"E001","A31.9","86140",0.0000
"E001","A31.9","99203",0.0000
"E001","A37.00","71046",0.0000
"E001","A37.00","80053",0.0000
"E001","A37.00","84484",0.0000
"E001","A37.00","85025",0.0000
"E001","A37.00","86140",0.0000
"E001","A37.00","99283",0.0000
"E001","A41.4","041203",0.0000
"E001","A41.4","76700",0.0000
"E001","A41.4","80053",0.0000
"E001","A41.4","82140",0.0000
"E001","A41.4","82565",0.0000
"E001","A41.4","85025",0.0000
"E001","A41.4","85610",0.0000
"E001","A41.4","86140",0.0000
"E001","A41.4","87040",0.0000
"E001","A41.4","87070",0.0000
"E001","A41.4","87116",0.0000
"E001","A41.4","87206",0.0000
"E001","A41.4","87556",0.0000
"E001","A41.4","93306",0.0000
"E001","A41.4","96361",0.0000
"E001","A41.4","96367",0.0000
"E001","A41.4","96368",0.0000
"E001","A41.4","96375",0.0000
"E001","A41.4","96376",0.0000
"E001","A41.4","K73-1772-03369-01",0.0000
"E001","A41.50","99202",0.0000
"E001","A41.51","041023",0.0000
"E001","A41.51","184103",0.0000
"E001","A41.51","80053",0.0000
"E001","A41.51","84484",0.0000
"E001","A41.51","85025",0.0000
"E001","A41.51","86140",0.0000
"E001","A41.51","87086",0.0000
"E001","A41.52","",0.0000
"E001","A41.52","041203",0.0000
"E001","A41.52","17-32",0.0000
"E001","A41.52","36430",0.0000
"E001","A41.52","36556",0.0000
"E001","A41.52","36620",0.0000
"E001","A41.52","4",0.0000
"E001","A41.52","4-01",0.0000
"E001","A41.52","71045",0.0000
"E001","A41.52","76700",0.0000
"E001","A41.52","76705",0.0000
"E001","A41.52","76937",0.0000
"E001","A41.52","80053",0.0000
"E001","A41.52","80069",0.0000
"E001","A41.52","82140",0.0000
"E001","A41.52","82550",0.0000
"E001","A41.52","82553",0.0000
"E001","A41.52","82565",0.0000
"E001","A41.52","83735",0.0000
"E001","A41.52","84100",0.0000
"E001","A41.52","84145",0.0000
"E001","A41.52","84484",0.0000
"E001","A41.52","85025",0.0000
"E001","A41.52","85610",0.0000
"E001","A41.52","85730",0.0000
"E001","A41.52","85732",0.0000
"E001","A41.52","86140",0.0000
"E001","A41.52","86850",0.0000
"E001","A41.52","86880",0.0000
"E001","A41.52","86900",0.0000
"E001","A41.52","86901",0.0000
"E001","A41.52","87040",0.0000
"E001","A41.52","87070",0.0000
"E001","A41.52","87077",0.0000
"E001","A41.52","87081",0.0000
"E001","A41.52","87206",0.0000
"E001","A41.52","87556",0.0000
"E001","A41.52","93975",0.0000
"E001","A41.52","94004",0.0000
"E001","A41.52","96361",0.0000
"E001","A41.52","96367",0.0000
"E001","A41.52","96368",0.0000
"E001","A41.52","96375",0.0000
"E001","A41.52","96376",0.0000
"E001","A41.52","A0429",0.0000
"E001","A41.52","A60-5121-01685-01",0.0000
"E001","A41.52","B62-2849-02488-01",0.0000
"E001","A41.52","B74-4014-04299-01",0.0000
"E001","A41.52","B97-1331-01694-01",0.0000
"E001","A41.52","B97-1331-01701-01",0.0000
"E001","A41.52","B97-4881-05179-02",0.0000
"E001","A41.52","BA6-9282-06594-03",0.0000
"E001","A41.52","C73-2399-00159-01",0.0000
"E001","A41.52","C81-0459-03093-01",0.0000
"E001","A41.52","E34-2431-02835-01",0.0000
"E001","A41.52","E74-2782-05938-01",0.0000
"E001","A41.52","G98-1241-03799-02",0.0000
"E001","A41.52","H46-3685-04081-01",0.0000
"E001","A41.52","H46-9247-09281-02",0.0000
"E001","A41.52","I72-0777-00990-01",0.0000
"E001","A41.52","J06-1720-04956-02",0.0000
"E001","A41.52","J39-3402-04579-01",0.0000
"E001","A41.52","K40-4908-02836-01",0.0000
"E001","A41.52","K57-4864-05133-01",0.0000
"E001","A41.52","P00-5852-06061-01",0.0000
"E001","A41.52","U12-B526-05588-01",0.0000
"E001","A41.52","X98-4655-03661-03",0.0000
"E001","A41.52","X98-4655-03662-03",0.0000
"E001","A41.53","99213",0.0000
"E001","A41.59","041023",0.0000
"E001","A41.59","041203",0.0000
"E001","A41.59","80053",0.0000
"E001","A41.59","82553",0.0000
"E001","A41.59","84484",0.0000
"E001","A41.59","85025",0.0000
"E001","A41.59","85610",0.0000
"E001","A41.59","85730",0.0000
"E001","A41.59","86140",0.0000
"E001","A41.59","87086",0.0000
"E001","A41.59","96361",0.0000
"E001","A41.59","96368",0.0000
"E001","A41.59","96375",0.0000
"E001","A41.81","041203",0.0000
"E001","A41.81","76700",0.0000
"E001","A41.81","80053",0.0000
"E001","A41.81","82140",0.0000
"E001","A41.81","82565",0.0000
"E001","A41.81","85025",0.0000
"E001","A41.81","86140",0.0000
"E001","A41.81","87040",0.0000
"E001","A41.81","87070",0.0000
"E001","A41.81","87206",0.0000
"E001","A41.81","87556",0.0000
"E001","A41.81","96361",0.0000
"E001","A41.81","96367",0.0000
"E001","A41.81","96368",0.0000
"E001","A41.81","96375",0.0000
"E001","A41.81","96376",0.0000
"E001","A41.9","",0.0000
"E001","A41.9","041023",0.0000
"E001","A41.9","041203",0.0000
"E001","A41.9","044162",1.0000
"E001","A41.9","061502",0.0000
"E001","A41.9","064181",0.0000
"E001","A41.9","084143",0.0000
"E001","A41.9","1",0.0000
"E001","A41.9","11046",0.0000
"E001","A41.9","114121",0.0000
"E001","A41.9","114123",0.0000
"E001","A41.9","14-01",0.0000
"E001","A41.9","17-32",0.0000
"E001","A41.9","2",0.0000
"E001","A41.9","36430",0.0000
"E001","A41.9","36556",0.0000
"E001","A41.9","36620",0.0000
"E001","A41.9","4",0.0000
"E001","A41.9","4-01",0.0000
"E001","A41.9","46020",0.0000
"E001","A41.9","70450",0.0000
"E001","A41.9","71045",0.0000
"E001","A41.9","72100",0.0000
"E001","A41.9","73560",0.0000
"E001","A41.9","74018",0.0000
"E001","A41.9","76700",0.0000
"E001","A41.9","76705",0.0000
"E001","A41.9","76937",0.0000
"E001","A41.9","80048",0.0000
"E001","A41.9","80051",0.0000
"E001","A41.9","80053",0.0000
"E001","A41.9","80061",0.0000
"E001","A41.9","80069",0.0000
"E001","A41.9","81001",0.0000
"E001","A41.9","82040",0.0000
"E001","A41.9","82140",0.0000
"E001","A41.9","82150",0.0000
"E001","A41.9","82248",0.0000
"E001","A41.9","82310",0.0000
"E001","A41.9","82374",0.0000
"E001","A41.9","82550",0.0000
"E001","A41.9","82553",0.0000
"E001","A41.9","82565",0.0000
"E001","A41.9","82728",0.0000
"E001","A41.9","82805",0.0000
"E001","A41.9","82947",0.0000
"E001","A41.9","82948",0.0000
"E001","A41.9","83036",0.0000
"E001","A41.9","83615",0.0000
"E001","A41.9","83690",0.0000
"E001","A41.9","83721",0.0000
"E001","A41.9","83735",0.0000
"E001","A41.9","83970",0.0000
"E001","A41.9","84100",0.0000
"E001","A41.9","84132",0.0000
"E001","A41.9","84145",0.0000
"E001","A41.9","84295",0.0000
"E001","A41.9","84443",0.0000
"E001","A41.9","84466",0.0000
"E001","A41.9","84478",0.0000
"E001","A41.9","84481",0.0000
"E001","A41.9","84484",0.0000
"E001","A41.9","84520",0.0000
"E001","A41.9","84550",0.0000
"E001","A41.9","84702",0.0000
"E001","A41.9","85025",0.0000
"E001","A41.9","85060",0.0000
"E001","A41.9","85384",0.0000
"E001","A41.9","85610",0.0000
"E001","A41.9","85730",0.0000
"E001","A41.9","85732",0.0000
"E001","A41.9","86140",0.0000
"E001","A41.9","86706",0.0000
"E001","A41.9","86803",0.0000
"E001","A41.9","86850",0.0000
"E001","A41.9","86880",0.0000
"E001","A41.9","86900",0.0000
"E001","A41.9","86901",0.0000
"E001","A41.9","87040",0.0000
"E001","A41.9","87045",0.0000
"E001","A41.9","87070",0.0000
"E001","A41.9","87077",0.0000
"E001","A41.9","87081",0.0000
"E001","A41.9","87086",0.0000
"E001","A41.9","87177",0.0000
"E001","A41.9","87206",0.0000
"E001","A41.9","87209",0.0000
"E001","A41.9","87275",0.0000
"E001","A41.9","87276",0.0000
"E001","A41.9","87340",0.0000
"E001","A41.9","87389",0.0000
"E001","A41.9","87556",0.0000
"E001","A41.9","87633",0.0000
"E001","A41.9","87880",0.0000
"E001","A41.9","93000",0.0000
"E001","A41.9","93975",0.0000
"E001","A41.9","94004",0.0000
"E001","A41.9","94640",0.0000
"E001","A41.9","96361",0.0000
"E001","A41.9","96365",0.0000
"E001","A41.9","96366",0.0000
"E001","A41.9","96367",0.0000
"E001","A41.9","96368",0.0000
"E001","A41.9","96372",0.0000
"E001","A41.9","96375",0.0000
"E001","A41.9","96376",0.0000
"E001","A41.9","99283",0.0000
"E001","A41.9","99284",0.0000
"E001","A41.9","A0429",0.0000
"E001","A41.9","A60-5121-01685-01",0.0000
"E001","A41.9","B46-3628-02166-01",0.0000
"E001","A41.9","B62-2849-02488-01",0.0000
"E001","A41.9","B74-4014-04299-01",0.0000
"E001","A41.9","B97-1331-01694-01",0.0000
"E001","A41.9","B97-1331-01701-01",0.0000
"E001","A41.9","B97-4881-05179-02",0.0000
"E001","A41.9","BA6-9282-06594-03",0.0000
"E001","A41.9","C08-0428-00492-01",0.0000
"E001","A41.9","C73-2399-00159-01",0.0000
"E001","A41.9","C81-0459-03093-01",0.0000
"E001","A41.9","C86-3423-00262-01",0.0000
"E001","A41.9","D60-0434-05005-01",0.0000
"E001","A41.9","DC5-A195-02166-02",0.0000
"E001","A41.9","E34-2431-02835-01",0.0000
"E001","A41.9","E74-2782-05938-01",0.0000
"E001","A41.9","E98-4614-03232-01",0.0000
"E001","A41.9","F15-6596-04308-02",0.0000
"E001","A41.9","F37-2714-04606-01",0.0000
"E001","A41.9","G98-1241-03799-02",0.0000
"E001","A41.9","H21-4745-02881-01",0.0000
"E001","A41.9","H45-3217-03661-01",0.0000
"E001","A41.9","H46-3685-04081-01",0.0000
"E001","A41.9","H46-9247-09281-02",0.0000
"E001","A41.9","H68-8547-03340-05",0.0000
"E001","A41.9","I59-2735-01668-01",0.0000
"E001","A41.9","I61-3220-01086-01",0.0000
"E001","A41.9","I72-0777-00990-01",0.0000
"E001","A41.9","J06-1720-04956-02",0.0000
"E001","A41.9","J39-3402-04579-01",0.0000
"E001","A41.9","K40-4908-02836-01",0.0000
"E001","A41.9","K57-4864-05133-01",0.0000
"E001","A41.9","L69-3174-01079-01",0.0000
"E001","A41.9","L91-1281-05264-01",0.0000
"E001","A41.9","N37-2106-04297-01",0.0000
"E001","A41.9","O62-0025-05154-01",0.0000
"E001","A41.9","O62-2809-00882-02",0.0000
"E001","A41.9","P00-5852-06061-01",0.0000
"E001","A41.9","U12-B526-05588-01",0.0000
"E001","A41.9","U90-7991-05180-04",0.0000
"E001","A41.9","X98-4655-03661-03",0.0000
"E001","A41.9","X98-4655-03662-03",0.0000
"E001","A42.1","71045",0.0000
"E001","A42.1","74019",0.0000
"E001","A42.1","76700",0.0000
"E001","A42.1","76856",0.0000
"E001","A42.1","80053",0.0000
"E001","A42.1","81001",0.0000
"E001","A42.1","82150",0.0000
"E001","A42.1","82550",0.0000
"E001","A42.1","82553",0.0000
"E001","A42.1","83036",0.0000
"E001","A42.1","83690",0.0000
"E001","A42.1","84484",0.0000
"E001","A42.1","85025",0.0000
"E001","A42.1","85379",0.0000
"E001","A42.1","93000",0.0000
"E001","A42.1","96374",0.0000
"E001","A42.1","96375",0.0000
"E001","A42.1","99283",0.0000
"E001","A42.1","C96-4083-04308-01",0.0000
"E001","A42.1","N37-3858-04162-01",0.0000
"E001","A48.8","76642",0.0000
"E001","A48.8","80053",0.0000
"E001","A48.8","80061",0.0000
"E001","A48.8","82306",0.0000
"E001","A48.8","82607",0.0000
"E001","A48.8","83036",0.0000
"E001","A48.8","83721",0.0000
"E001","A48.8","83735",0.0000
"E001","A48.8","84439",0.0000
"E001","A48.8","84443",0.0000
"E001","A48.8","84481",0.0000
"E001","A48.8","85025",0.0000
"E001","A48.8","99203",0.0000
"E001","A48.8","A37-5402-04063-01",0.0000
"E001","A48.8","H37-4002-04325-03",0.5000
"E001","A48.8","O31-6518-06637-01",1.0000
"E001","A49.02","10060",0.0000
"E001","A49.02","51-01",0.0000
"E001","A49.02","80053",0.0000
"E001","A49.02","82550",0.0000
"E001","A49.02","85025",0.0000
"E001","A49.02","86140",0.0000
"E001","A49.02","96374",0.0000
"E001","A49.02","96375",0.0000
"E001","A49.02","99203",0.0000
"E001","A49.02","99213",0.0000
"E001","A49.02","F15-6596-04308-02",0.0000
"E001","A49.02","K40-1551-04375-02",0.0000
"E001","A49.8","1",0.0000
"E001","A49.8","10061",0.0000
"E001","A49.8","73120",0.0000
"E001","A49.8","76882",0.0000
"E001","A49.8","85025",0.0000
"E001","A49.8","85652",0.0000
"E001","A49.8","86140",0.0000
"E001","A49.8","87070",0.0000
"E001","A49.8","87075",0.0000
"E001","A49.8","96367",0.0000
"E001","A49.8","96374",0.0000
"E001","A49.8","96375",0.0000
"E001","A49.8","A0429",0.0000
"E001","A49.9","061121",0.0000
"E001","A49.9","061501",0.0000
"E001","A49.9","061502",0.0000
"E001","A49.9","062120",0.0000
"E001","A49.9","062530",0.0000
"E001","A49.9","064181",0.0000
"E001","A49.9","094121",0.0000
"E001","A49.9","094122",0.0000
"E001","A49.9","10060",0.0000
"E001","A49.9","10061",0.0000
"E001","A49.9","11000",0.0000
"E001","A49.9","11042",0.0000
"E001","A49.9","11046",0.0000
"E001","A49.9","11055",0.0000
"E001","A49.9","11104",0.0000
"E001","A49.9","11105",0.0000
"E001","A49.9","11106",0.0000
"E001","A49.9","11400",0.0000
"E001","A49.9","11403",0.0000
"E001","A49.9","11750",0.0000
"E001","A49.9","11765",0.0000
"E001","A49.9","11901",0.0000
"E001","A49.9","12004",0.0000
"E001","A49.9","12011",0.0000
"E001","A49.9","15850",0.0000
"E001","A49.9","17110",0.0000
"E001","A49.9","17111",0.0000
"E001","A49.9","184112",0.0000
"E001","A49.9","184131",1.0000
"E001","A49.9","20-03",0.0000
"E001","A49.9","24",0.0000
"E001","A49.9","29515",0.0000
"E001","A49.9","31231",0.0000
"E001","A49.9","46020",0.0000
"E001","A49.9","46050",0.0000
"E001","A49.9","46250",0.0000
"E001","A49.9","51-01",0.0000
"E001","A49.9","64450",0.0000
"E001","A49.9","70450",0.0000
"E001","A49.9","70486",0.0000
"E001","A49.9","70551",0.0000
"E001","A49.9","71045",0.0000
"E001","A49.9","71046",0.0000
"E001","A49.9","72040",0.0000
"E001","A49.9","72080",0.0000
"E001","A49.9","72100",0.0000
"E001","A49.9","72125",0.0000
"E001","A49.9","73020",0.0000
"E001","A49.9","73120",0.0000
"E001","A49.9","73130",0.0000
"E001","A49.9","73502",0.0000
"E001","A49.9","73560",0.0000
"E001","A49.9","73564",0.0000
"E001","A49.9","73600",0.0000
"E001","A49.9","73620",0.0000
"E001","A49.9","73630",0.0000
"E001","A49.9","73660",0.0000
"E001","A49.9","74018",0.0000
"E001","A49.9","74019",0.0000
"E001","A49.9","76536",0.0000
"E001","A49.9","76700",0.0000
"E001","A49.9","76705",0.0000
"E001","A49.9","76856",0.0000
"E001","A49.9","76857",0.0000
"E001","A49.9","76870",0.0000
"E001","A49.9","76882",0.0000
"E001","A49.9","76982",0.0000
"E001","A49.9","80048",0.0000
"E001","A49.9","80053",0.0000
"E001","A49.9","80061",0.0000
"E001","A49.9","80069",0.0000
"E001","A49.9","80076",0.0000
"E001","A49.9","81001",0.0000
"E001","A49.9","81002",0.0000
"E001","A49.9","81025",0.0000
"E001","A49.9","82043",0.0000
"E001","A49.9","82150",0.0000
"E001","A49.9","82247",0.0000
"E001","A49.9","82248",0.0000
"E001","A49.9","82306",0.0000
"E001","A49.9","82310",0.0000
"E001","A49.9","82550",0.0000
"E001","A49.9","82553",0.0000
"E001","A49.9","82565",0.0000
"E001","A49.9","82570",0.0000
"E001","A49.9","82607",0.0000
"E001","A49.9","82627",0.0000
"E001","A49.9","82728",0.0000
"E001","A49.9","82746",0.0000
"E001","A49.9","82784",0.0000
"E001","A49.9","82785",0.0000
"E001","A49.9","82805",0.0000
"E001","A49.9","82947",0.0000
"E001","A49.9","82948",0.0000
"E001","A49.9","82977",0.0000
"E001","A49.9","83001",0.0000
"E001","A49.9","83002",0.0000
"E001","A49.9","83021",0.0000
"E001","A49.9","83036",0.0000
"E001","A49.9","83516",0.0000
"E001","A49.9","83520",0.0000
"E001","A49.9","83540",0.0000
"E001","A49.9","83690",0.0000
"E001","A49.9","83718",0.0000
"E001","A49.9","83721",0.0000
"E001","A49.9","83735",0.0000
"E001","A49.9","83993",0.0000
"E001","A49.9","84075",0.0000
"E001","A49.9","84080",0.0000
"E001","A49.9","84100",0.0000
"E001","A49.9","84132",0.0000
"E001","A49.9","84146",0.0000
"E001","A49.9","84155",0.0000
"E001","A49.9","84403",0.0000
"E001","A49.9","84436",0.0000
"E001","A49.9","84439",0.0000
"E001","A49.9","84443",0.0000
"E001","A49.9","84450",0.0000
"E001","A49.9","84460",0.0000
"E001","A49.9","84466",0.0000
"E001","A49.9","84478",0.0000
"E001","A49.9","84480",0.0000
"E001","A49.9","84481",0.0000
"E001","A49.9","84484",0.0000
"E001","A49.9","84520",0.0000
"E001","A49.9","84540",0.0000
"E001","A49.9","84550",0.0000
"E001","A49.9","84630",0.0000
"E001","A49.9","84702",0.0000
"E001","A49.9","85025",0.0000
"E001","A49.9","85060",0.0000
"E001","A49.9","85610",0.0000
"E001","A49.9","85652",0.0000
"E001","A49.9","85730",0.0000
"E001","A49.9","86003",0.0000
"E001","A49.9","86038",0.0000
"E001","A49.9","86140",0.0000
"E001","A49.9","86160",0.0000
"E001","A49.9","86225",0.0000
"E001","A49.9","86235",0.0000
"E001","A49.9","86256",0.0000
"E001","A49.9","86480",0.0000
"E001","A49.9","86593",0.0000
"E001","A49.9","86703",0.0000
"E001","A49.9","86706",0.0000
"E001","A49.9","86803",0.0000
"E001","A49.9","87070",0.0000
"E001","A49.9","87075",0.0000
"E001","A49.9","87081",0.0000
"E001","A49.9","87086",0.0000
"E001","A49.9","87177",0.0000
"E001","A49.9","87205",0.0000
"E001","A49.9","87220",0.0000
"E001","A49.9","87275",0.0000
"E001","A49.9","87276",0.0000
"E001","A49.9","87340",0.0000
"E001","A49.9","87389",0.0000
"E001","A49.9","87633",0.0000
"E001","A49.9","87880",0.0000
"E001","A49.9","88304",0.0000
"E001","A49.9","88305",0.0000
"E001","A49.9","88313",0.0000
"E001","A49.9","90471",0.0000
"E001","A49.9","93000",0.0000
"E001","A49.9","93970",0.0000
"E001","A49.9","94640",0.0000
"E001","A49.9","96360",0.0000
"E001","A49.9","96361",0.0000
"E001","A49.9","96365",0.0000
"E001","A49.9","96367",0.0000
"E001","A49.9","96372",0.0000
"E001","A49.9","96374",0.0000
"E001","A49.9","96375",0.0000
"E001","A49.9","96920",0.0000
"E001","A49.9","97597",0.0000
"E001","A49.9","97598",0.0000
"E001","A49.9","99202",0.0000
"E001","A49.9","99203",0.0000
"E001","A49.9","99211",0.0000
"E001","A49.9","99212",0.0000
"E001","A49.9","99213",0.0000
"E001","A49.9","99214",0.0000
"E001","A49.9","99251",0.0000
"E001","A49.9","99283",0.0000
"E001","A49.9","99284",0.0000
